transaction_id,customer_id,ring_id,timestamp,amount,hour_of_day,day_of_week,account_age_days,kyc_verified,customer_txn_number,customer_avg_amount_before,amount_zscore,customer_refund_count_before,customer_chargeback_count_before,coupon_used,coupon_usage_count_before,coupon_max_uses,coupon_over_limit,device_distinct_customers,ip_distinct_customers,num_payment_instruments,instrument_card,instrument_upi,instrument_wallet,merchant_risk_high,merchant_risk_low,merchant_risk_medium,label,split,anomaly_score,ml_risk_score,anomaly_score_clipped,graph_risk_score,combined_risk_score,decision
TXN005490,CUST00518,,2025-08-31 21:34:53,8581.32,21,6,0,1,7,8572.725,0.0013166913378649,0,0,0,0,-1.0,0,5,7,1,False,True,False,False,True,False,False,train,0.1068,1.7912129e-05,0.1068,1.0,0.3214,STEP_UP_VERIFICATION
TXN011975,CUST01115,,2025-08-31 23:05:37,7973.64,23,6,0,1,7,9491.603333333333,-0.3430765415242238,0,0,0,0,-1.0,0,7,3,1,False,True,False,False,True,False,False,train,0.1491,1.5807973e-05,0.1491,1.0,0.3298,STEP_UP_VERIFICATION
TXN012082,CUST01125,,2025-08-31 23:42:37,1065.74,23,6,0,1,5,5765.3775000000005,-1.0840936832905463,0,0,0,0,-1.0,0,4,2,2,False,False,True,False,True,False,False,train,0.1743,4.1242118e-05,0.1743,1.0,0.3349,STEP_UP_VERIFICATION
TXN012155,CUST01132,,2025-08-31 23:45:02,12421.28,23,6,0,1,6,11076.78,0.4968367583668708,0,0,1,30,50.0,0,3,3,2,False,True,False,False,True,False,False,train,0.3674,2.6582784e-05,0.3674,0.0,0.0735,ALLOW
TXN003666,CUST00350,,2025-09-01 00:08:09,12398.87,0,0,0,1,4,8204.39,0.9418120836590902,0,0,0,0,-1.0,0,6,3,1,True,False,False,False,True,False,False,train,0.1354,2.7443204e-05,0.1354,1.0,0.3271,STEP_UP_VERIFICATION
TXN011046,CUST01031,RING006,2025-09-01 00:54:32,8219.89,0,0,0,1,7,5943.906666666667,0.4761105048679784,5,0,0,0,-1.0,0,15,15,1,False,True,False,False,True,False,True,train,0.5007,0.99998784,0.5007,1.0,0.9001,BLOCK
TXN005862,CUST00553,,2025-09-01 02:05:30,9092.74,2,0,0,1,4,8459.373333333335,0.1101585324711596,0,0,0,0,-1.0,0,4,3,2,False,True,False,False,True,False,False,train,0.0858,3.443018e-05,0.0858,0.0,0.0172,ALLOW
TXN001064,CUST00100,,2025-09-01 02:23:05,916.12,2,0,211,1,4,11990.39,-26.619576670964943,0,0,0,0,-1.0,0,2,3,1,False,False,True,False,False,True,False,train,0.3619,3.613266e-05,0.3619,0.0,0.0724,ALLOW
TXN020888,CUST01933,,2025-09-01 02:35:22,5259.26,2,0,57,1,5,7778.155000000001,-0.5931796548161292,0,0,0,0,-1.0,0,5,7,1,True,False,False,False,True,False,False,train,0.148,2.3692584e-05,0.148,0.0,0.0296,ALLOW
TXN012741,CUST01189,,2025-09-01 02:42:00,5686.76,2,0,0,1,7,8074.491666666666,-0.583519544220765,0,0,0,0,-1.0,0,4,4,1,False,True,False,False,True,False,False,train,0.1067,3.1472304e-05,0.1067,0.0,0.0214,ALLOW
TXN006714,CUST00635,,2025-09-01 04:31:06,13593.5,4,0,0,1,5,5169.79,2.394630969631592,1,0,0,0,-1.0,0,3,5,2,True,False,False,False,True,False,False,train,0.1953,3.1777876e-05,0.1953,0.0,0.0391,ALLOW
TXN002227,CUST00208,,2025-09-01 05:10:29,8665.63,5,0,0,1,5,9840.09,-0.3659693545142934,0,1,0,0,-1.0,0,4,5,1,True,False,False,False,True,False,False,train,0.2836,1.0778788e-05,0.2836,0.0,0.0567,ALLOW
TXN020819,CUST01928,,2025-09-01 06:16:06,11034.34,6,0,79,1,7,9672.28,0.372880794798685,0,0,0,0,-1.0,0,10,2,1,False,True,False,False,True,False,False,train,0.2239,3.8285405e-05,0.2239,1.0,0.3448,STEP_UP_VERIFICATION
TXN000777,CUST00073,,2025-09-01 06:41:55,8818.9,6,0,220,1,3,10315.64,-0.235676017136039,0,0,0,0,-1.0,0,3,7,1,False,True,False,False,False,True,False,train,0.263,8.58198e-06,0.263,0.0,0.0526,ALLOW
TXN005571,CUST00526,,2025-09-01 07:49:42,10399.81,7,0,160,1,5,9209.6975,0.2431774626906439,0,0,0,0,-1.0,0,3,2,2,False,False,True,False,True,False,False,train,0.1977,1.1655551e-05,0.1977,1.0,0.3395,STEP_UP_VERIFICATION
TXN011518,CUST01075,,2025-09-01 09:36:13,5077.91,9,0,136,1,5,7604.045,-0.7328781129362898,0,0,0,0,-1.0,0,1,6,1,True,False,False,True,False,False,False,train,0.1922,1.1046063e-05,0.1922,1.0,0.3384,STEP_UP_VERIFICATION
TXN003460,CUST00332,,2025-09-01 10:18:18,4934.81,10,0,189,1,4,8629.84,-1.4784451679720798,0,0,0,0,-1.0,0,5,5,2,False,False,True,False,True,False,False,train,0.1812,1.2926886e-05,0.1812,1.0,0.3362,STEP_UP_VERIFICATION
TXN004134,CUST00397,,2025-09-01 11:07:07,9888.06,11,0,0,1,4,10611.2,-0.1880740496709128,0,0,0,0,-1.0,0,4,5,1,False,True,False,False,True,False,False,train,0.0813,9.874555e-06,0.0813,0.0,0.0163,ALLOW
TXN005795,CUST00547,RING005,2025-09-01 11:39:52,8032.59,11,0,0,0,10,4279.469999999999,0.9815358207912434,2,1,0,0,-1.0,0,26,22,1,False,False,True,True,False,False,True,train,0.6374,0.9999919,0.6374,1.0,0.9275,BLOCK
TXN011498,CUST01074,,2025-09-01 12:34:45,5747.53,12,0,0,1,5,6061.905000000001,-0.0879857299333474,0,0,0,0,-1.0,0,4,6,1,False,False,True,False,True,False,False,train,0.0561,1.1254293e-05,0.0561,1.0,0.3112,STEP_UP_VERIFICATION
TXN011892,CUST01109,,2025-09-01 12:46:13,422.85,12,0,98,1,4,9076.58,-1.5115282943206525,0,0,0,0,-1.0,0,3,3,1,True,False,False,False,True,False,False,train,0.2025,1.9304278e-05,0.2025,1.0,0.3405,STEP_UP_VERIFICATION
TXN010610,CUST00988,,2025-09-01 12:51:29,14604.15,12,0,0,1,5,5557.17,2.6675043644245293,0,0,0,0,-1.0,0,2,1,1,False,False,True,False,True,False,False,train,0.1783,1.16319425e-05,0.1783,0.0,0.0357,ALLOW
TXN010630,CUST00989,,2025-09-01 13:53:46,10748.38,13,0,67,0,8,4995.4800000000005,1.4401245227197426,0,0,0,0,-1.0,0,5,3,1,False,False,True,False,False,True,False,train,0.1516,1.2366564e-05,0.1516,1.0,0.3303,STEP_UP_VERIFICATION
TXN019059,CUST01774,,2025-09-01 14:01:03,6084.21,14,0,9,1,10,6235.381111111111,-0.0398170533478736,1,0,0,0,-1.0,0,3,4,1,False,True,False,False,True,False,False,train,0.1689,3.670648e-05,0.1689,1.0,0.3338,STEP_UP_VERIFICATION
TXN008908,CUST00837,,2025-09-01 15:23:48,2451.97,15,0,0,1,10,5612.42,-0.6944907463040181,1,0,0,0,-1.0,0,2,4,2,False,False,True,False,True,False,False,train,0.2057,5.368711e-05,0.2057,0.0,0.0412,ALLOW
TXN018754,CUST01743,,2025-09-01 15:42:31,7821.16,15,0,81,1,4,6992.240000000001,0.1720494934402556,0,0,0,0,-1.0,0,4,2,2,False,True,False,False,True,False,False,train,0.1197,1.0444144e-05,0.1197,1.0,0.3239,STEP_UP_VERIFICATION
TXN020847,CUST01930,,2025-09-01 15:55:28,2047.77,15,0,0,0,2,10642.07,-8594.3,0,0,0,0,-1.0,0,4,4,2,False,False,True,False,True,False,False,train,0.2756,5.0200084e-05,0.2756,1.0,0.3551,STEP_UP_VERIFICATION
TXN006107,CUST00576,,2025-09-01 16:14:06,3848.8,16,0,0,1,5,7461.275,-0.5986873738531252,0,0,0,0,-1.0,0,7,2,1,True,False,False,False,True,False,False,train,0.1162,1.1956452e-05,0.1162,0.0,0.0232,ALLOW
TXN020343,CUST01887,,2025-09-01 18:25:55,7699.45,18,0,0,1,4,8485.003333333334,-0.2289597373418005,0,0,0,0,-1.0,0,4,4,1,False,False,True,False,True,False,False,train,0.0562,1.0113109e-05,0.0562,0.0,0.0112,ALLOW
TXN008065,CUST00754,,2025-09-01 19:01:09,2464.73,19,0,163,1,6,7161.212,-2.4935431042873075,1,0,1,31,50.0,0,4,2,1,True,False,False,False,True,False,False,train,0.4448,3.6043082e-05,0.4448,1.0,0.389,STEP_UP_VERIFICATION
TXN011377,CUST01061,,2025-09-01 19:49:00,8235.07,19,0,0,1,6,6123.736,0.5306247860430436,0,0,0,0,-1.0,0,6,2,1,False,True,False,False,True,False,False,train,0.1102,1.218934e-05,0.1102,0.0,0.022,ALLOW
TXN012999,CUST01212,,2025-09-01 19:58:02,4117.45,19,0,177,1,3,8766.585,-2.538412744552801,0,0,1,33,500.0,0,1,5,1,True,False,False,False,False,True,False,train,0.449,1.5289655e-05,0.449,1.0,0.3898,STEP_UP_VERIFICATION
TXN008867,CUST00833,,2025-09-01 20:49:20,1730.4,20,0,0,1,5,5096.3225,-1.098818613540148,0,0,0,0,-1.0,0,6,6,1,False,True,False,False,True,False,False,train,0.1374,3.0207199e-05,0.1374,0.0,0.0275,ALLOW
TXN006177,CUST00582,,2025-09-01 21:57:21,12614.62,21,0,0,1,4,7605.59,5.974791101987439,0,0,0,0,-1.0,0,6,5,1,False,True,False,False,True,False,False,train,0.1289,1.058842e-05,0.1289,1.0,0.3258,STEP_UP_VERIFICATION
TXN016435,CUST01527,,2025-09-01 22:58:02,2495.0,22,0,0,1,7,3966.773333333333,-0.345220374340351,0,0,0,0,-1.0,0,4,4,1,False,True,False,False,False,True,False,train,0.167,2.27222e-05,0.167,0.0,0.0334,ALLOW
TXN007631,CUST00714,RING004,2025-09-02 00:02:39,6888.76,0,1,109,1,12,7773.052727272728,-0.2556797391715603,4,1,0,0,-1.0,0,13,14,1,False,False,True,False,False,True,True,train,0.5632,0.9999802,0.5632,1.0,0.9126,BLOCK
TXN005902,CUST00557,,2025-09-02 01:00:26,5103.11,1,1,119,1,3,2084.01,1.27430240918307,0,0,0,0,-1.0,0,2,6,2,False,False,True,False,False,True,False,train,0.2523,2.2875158e-05,0.2523,0.0,0.0505,ALLOW
TXN019755,CUST01835,,2025-09-02 01:14:31,8641.82,1,1,0,1,2,7304.48,1337.34,0,0,0,0,-1.0,0,8,3,1,True,False,False,False,True,False,False,train,0.139,8.042835e-05,0.139,0.0,0.0278,ALLOW
TXN014234,CUST01334,,2025-09-02 01:19:15,9789.96,1,1,0,1,6,9433.558,0.0566887514486331,1,0,0,0,-1.0,0,5,5,2,True,False,False,False,True,False,False,train,0.1228,5.977159e-05,0.1228,1.0,0.3246,STEP_UP_VERIFICATION
TXN010675,CUST00994,,2025-09-02 01:23:10,11201.44,1,1,0,0,7,8943.185,0.6399451248089224,0,0,0,0,-1.0,0,6,8,1,False,True,False,False,True,False,False,train,0.1388,2.9538778e-05,0.1388,0.0,0.0278,ALLOW
TXN016273,CUST01514,RING003,2025-09-02 01:31:56,11621.33,1,1,8,1,11,6896.933999999999,0.9602587815486932,2,0,0,0,-1.0,0,15,17,2,True,False,False,False,False,True,True,train,0.4281,0.99998283,0.4281,1.0,0.8856,BLOCK
TXN010314,CUST00959,RING003,2025-09-02 01:56:00,1054.51,1,1,0,1,11,8252.417,-1.5345657612545571,4,0,1,43,500.0,0,20,17,1,False,False,True,True,False,False,True,train,0.7164,0.9999777,0.7164,1.0,0.9433,BLOCK
TXN011304,CUST01056,,2025-09-02 02:29:06,13975.21,2,1,0,1,6,7567.428,1.047516210668066,0,1,0,0,-1.0,0,1,5,1,False,True,False,False,True,False,False,train,0.3497,3.348548e-05,0.3497,0.0,0.07,ALLOW
TXN008670,CUST00813,,2025-09-02 02:41:22,1077.51,2,1,144,1,2,3543.69,-2466.1800000000003,0,0,0,0,-1.0,0,4,2,2,False,False,True,True,False,False,False,train,0.3165,8.748514e-05,0.3165,0.0,0.0633,ALLOW
TXN018185,CUST01688,,2025-09-02 02:53:40,3126.42,2,1,0,1,7,10802.636666666667,-3.695870434604282,0,0,0,0,-1.0,0,3,5,1,True,False,False,True,False,False,False,train,0.1268,2.472682e-05,0.1268,1.0,0.3254,STEP_UP_VERIFICATION
TXN008145,CUST00763,,2025-09-02 04:29:26,202.38,4,1,185,1,9,7051.0875,-1.7645641801419232,0,0,0,0,-1.0,0,17,1,1,True,False,False,False,True,False,False,train,0.4507,0.00040686116,0.4507,1.0,0.3903,STEP_UP_VERIFICATION
TXN003609,CUST00345,,2025-09-02 04:59:13,10012.12,4,1,108,1,8,5636.515714285714,1.0083603955008913,0,0,0,0,-1.0,0,3,6,2,False,True,False,False,True,False,False,train,0.1583,1.4367603e-05,0.1583,0.0,0.0317,ALLOW
TXN017246,CUST01595,,2025-09-02 05:21:55,8672.32,5,1,0,1,4,7378.82,0.1932171449543398,0,0,0,0,-1.0,0,7,2,1,False,True,False,False,False,True,False,train,0.0624,1.4910598e-05,0.0624,0.0,0.0125,ALLOW
TXN001008,CUST00093,,2025-09-02 05:40:30,2164.94,5,1,0,1,1,2164.94,0.0,0,0,0,0,-1.0,0,7,7,2,False,False,True,False,True,False,False,train,0.1956,4.070863e-05,0.1956,0.0,0.0391,ALLOW
TXN002264,CUST00213,,2025-09-02 06:09:10,9002.2,6,1,44,1,3,3614.995,1467.9495904207586,0,0,0,0,-1.0,0,2,4,1,True,False,False,False,False,True,False,train,0.171,9.836105e-06,0.171,0.0,0.0342,ALLOW
TXN006790,CUST00640,,2025-09-02 07:26:00,10296.7,7,1,13,1,9,7421.55625,0.6742853056421878,1,0,0,0,-1.0,0,3,6,2,False,False,True,False,True,False,False,train,0.1515,5.313139e-05,0.1515,1.0,0.3303,STEP_UP_VERIFICATION
TXN021262,CUST01970,,2025-09-02 07:38:51,9543.73,7,1,0,1,7,4613.3966666666665,1.1047954465811638,1,0,0,0,-1.0,0,4,3,2,False,False,True,False,True,False,False,train,0.129,5.3149226e-05,0.129,1.0,0.3258,STEP_UP_VERIFICATION
TXN013647,CUST01276,,2025-09-02 07:47:21,4050.62,7,1,0,1,9,6700.67625,-0.7875643591449053,0,0,0,0,-1.0,0,4,3,2,False,True,False,False,True,False,False,train,0.0854,2.6145599e-05,0.0854,1.0,0.3171,STEP_UP_VERIFICATION
TXN017760,CUST01644,RING006,2025-09-02 08:05:34,7826.74,8,1,0,1,8,7429.955714285715,0.0804971552372408,4,1,0,0,-1.0,0,14,14,2,False,False,True,False,False,True,True,train,0.4795,0.9999943,0.4795,1.0,0.8959,BLOCK
TXN006294,CUST00595,,2025-09-02 10:15:24,10957.55,10,1,0,1,4,9431.143333333332,0.2843379063665219,0,0,0,0,-1.0,0,2,3,2,False,True,False,False,True,False,False,train,0.0535,1.3784148e-05,0.0535,1.0,0.3107,STEP_UP_VERIFICATION
TXN015306,CUST01431,RING006,2025-09-02 10:15:46,14517.33,10,1,0,1,13,5899.275833333333,3.1434557267679444,7,1,0,0,-1.0,0,14,14,2,True,False,False,False,True,False,True,train,0.67,0.9999902,0.67,1.0,0.934,BLOCK
TXN004082,CUST00391,,2025-09-02 10:22:33,11322.19,10,1,0,1,3,5761.475,3.5423118469081536,0,0,0,0,-1.0,0,4,6,1,True,False,False,True,False,False,False,train,0.0383,1.2184725e-05,0.0383,0.0,0.0077,ALLOW
TXN018358,CUST01707,,2025-09-02 11:36:22,2241.07,11,1,0,1,5,8647.6,-1.0790803067450758,0,0,0,0,-1.0,0,4,3,1,False,True,False,False,True,False,False,train,0.0505,2.5907524e-05,0.0505,1.0,0.3101,STEP_UP_VERIFICATION
TXN011232,CUST01048,,2025-09-02 11:57:23,7144.08,11,1,160,1,4,2141.8366666666666,2.167473796299547,0,0,0,0,-1.0,0,4,5,2,True,False,False,False,True,False,False,train,0.195,5.3220524e-06,0.195,0.0,0.039,ALLOW
TXN021494,CUST01988,RING005,2025-09-02 12:07:34,14888.31,12,1,0,1,11,9272.138,1.4384527307528554,3,1,0,0,-1.0,0,20,22,1,True,False,False,False,True,False,True,train,0.6295,0.999984,0.6295,1.0,0.9259,BLOCK
TXN003882,CUST00374,,2025-09-02 12:12:02,987.53,12,1,210,1,7,5775.7733333333335,-0.8131768099485682,1,0,0,0,-1.0,0,2,6,1,True,False,False,False,True,False,False,train,0.2783,4.34347e-05,0.2783,1.0,0.3557,STEP_UP_VERIFICATION
TXN010651,CUST00992,,2025-09-02 12:15:32,13437.52,12,1,0,1,5,3737.715,3.359458349135938,0,0,0,0,-1.0,0,4,5,1,True,False,False,False,True,False,False,train,0.0979,1.0613857e-05,0.0979,1.0,0.3196,STEP_UP_VERIFICATION
TXN005924,CUST00561,,2025-09-02 15:00:31,8992.76,15,1,0,1,5,5155.785,1.1904871187641786,0,0,0,0,-1.0,0,4,5,2,False,True,False,False,False,True,False,train,0.0386,1.3942028e-05,0.0386,0.0,0.0077,ALLOW
TXN019624,CUST01823,,2025-09-02 15:20:24,3937.8,15,1,0,1,9,7983.96125,-0.8115979146626252,2,0,0,0,-1.0,0,1,4,2,False,True,False,False,True,False,False,train,0.2396,7.784572e-05,0.2396,1.0,0.348,STEP_UP_VERIFICATION
TXN017569,CUST01627,,2025-09-02 15:21:59,8110.96,15,1,124,1,3,11341.55,-1.1416894132219724,0,0,0,0,-1.0,0,3,4,2,False,True,False,False,True,False,False,train,0.169,9.259331e-06,0.169,0.0,0.0338,ALLOW
TXN013723,CUST01286,,2025-09-02 15:53:26,10495.72,15,1,0,1,5,10305.125,0.0901270110327385,0,0,0,0,-1.0,0,2,1,1,False,True,False,False,True,False,False,train,0.1176,9.52445e-06,0.1176,0.0,0.0235,ALLOW
TXN014921,CUST01394,,2025-09-02 16:01:42,4363.49,16,1,0,1,6,8651.496000000001,-1.2252920131844445,0,0,0,0,-1.0,0,2,7,1,False,True,False,False,True,False,False,train,0.0735,1.3698079e-05,0.0735,0.0,0.0147,ALLOW
TXN013631,CUST01274,,2025-09-02 18:11:16,2160.01,18,1,188,1,6,9351.632,-1.951789550957162,0,0,0,0,-1.0,0,3,4,2,False,False,True,False,True,False,False,train,0.177,2.2175798e-05,0.177,1.0,0.3354,STEP_UP_VERIFICATION
TXN012232,CUST01140,,2025-09-02 18:19:33,3212.2,18,1,141,1,2,6658.46,-3446.26,0,0,0,0,-1.0,0,7,6,1,False,False,True,False,False,True,False,train,0.2273,2.7181519e-05,0.2273,1.0,0.3455,STEP_UP_VERIFICATION
TXN021057,CUST01950,,2025-09-02 18:51:08,4285.62,18,1,0,1,3,12104.565,-11.196834717993967,0,0,0,0,-1.0,0,6,4,1,False,True,False,False,False,True,False,train,0.0967,1.10449455e-05,0.0967,1.0,0.3193,STEP_UP_VERIFICATION
TXN008107,CUST00757,,2025-09-02 19:19:15,11172.03,19,1,0,1,11,5792.026,1.2580111856679153,0,0,0,0,-1.0,0,8,5,1,True,False,False,False,True,False,False,train,0.1584,1.2951045e-05,0.1584,1.0,0.3317,STEP_UP_VERIFICATION
TXN020910,CUST01935,,2025-09-02 19:36:28,11845.21,19,1,58,1,6,12700.696,-0.2703448053413401,0,0,0,0,-1.0,0,5,6,2,False,True,False,False,False,True,False,train,0.1743,1.1285612e-05,0.1743,1.0,0.3349,STEP_UP_VERIFICATION
TXN006159,CUST00580,,2025-09-02 20:39:34,14023.08,20,1,133,1,3,9330.98,1.479754042122882,0,0,0,0,-1.0,0,5,5,2,True,False,False,False,False,True,False,train,0.1849,8.4488975e-06,0.1849,1.0,0.337,STEP_UP_VERIFICATION
TXN002601,CUST00244,,2025-09-02 20:53:39,14650.46,20,1,181,1,7,6144.633333333334,1.734760567937944,1,0,0,0,-1.0,0,4,6,1,False,True,False,False,True,False,False,train,0.2722,2.8429718e-05,0.2722,1.0,0.3545,STEP_UP_VERIFICATION
TXN012080,CUST01125,,2025-09-02 21:16:04,8234.93,21,1,0,1,6,4825.45,0.7924302779044753,0,0,0,0,-1.0,0,3,7,2,False,False,True,False,True,False,False,train,0.1086,1.4610107e-05,0.1086,1.0,0.3217,STEP_UP_VERIFICATION
TXN009636,CUST00903,,2025-09-02 21:50:42,14560.73,21,1,0,1,7,7186.331666666666,1.281641446869818,0,0,0,0,-1.0,0,5,3,1,True,False,False,False,False,True,False,train,0.1123,1.2951045e-05,0.1123,1.0,0.3225,STEP_UP_VERIFICATION
TXN018064,CUST01676,,2025-09-02 23:26:20,9275.14,23,1,0,1,6,11558.25,-0.7608220856128538,0,0,0,0,-1.0,0,1,1,2,False,False,True,False,True,False,False,train,0.2589,1.2952701e-05,0.2589,1.0,0.3518,STEP_UP_VERIFICATION
TXN010241,CUST00954,,2025-09-03 00:21:25,13171.63,0,2,70,1,5,10105.8,0.5654561408511373,0,0,1,29,500.0,0,3,2,2,True,False,False,False,True,False,False,train,0.3204,3.4929028e-05,0.3204,0.0,0.0641,ALLOW
TXN018002,CUST01669,,2025-09-03 02:55:57,10401.72,2,2,102,1,5,7885.787499999999,0.4798822624520015,0,0,0,0,-1.0,0,2,5,1,True,False,False,False,True,False,False,train,0.1148,2.116304e-05,0.1148,0.0,0.023,ALLOW
TXN015266,CUST01426,,2025-09-03 04:26:35,5133.12,4,2,0,1,6,10288.15,-1.709587124751388,0,0,0,0,-1.0,0,6,4,1,False,True,False,False,True,False,False,train,0.0713,1.1512029e-05,0.0713,1.0,0.3143,STEP_UP_VERIFICATION
TXN008345,CUST00782,,2025-09-03 04:56:58,14283.83,4,2,0,1,4,8495.516666666666,1.151948216730189,0,0,0,0,-1.0,0,8,3,1,False,True,False,True,False,False,False,train,0.1066,1.1075672e-05,0.1066,1.0,0.3213,STEP_UP_VERIFICATION
TXN018195,CUST01689,,2025-09-03 05:17:19,11009.61,5,2,0,0,2,3163.87,7845.740000000001,0,0,0,0,-1.0,0,4,2,2,True,False,False,False,True,False,False,train,0.2678,4.2057556e-05,0.2678,0.0,0.0536,ALLOW
TXN012251,CUST01143,,2025-09-03 05:28:39,8597.84,5,2,79,1,5,9529.2975,-0.2382313221714669,0,0,0,0,-1.0,0,4,6,1,True,False,False,False,True,False,False,train,0.0854,8.591037e-06,0.0854,0.0,0.0171,ALLOW
TXN014433,CUST01352,,2025-09-03 05:38:08,2068.45,5,2,0,1,3,7205.83,-0.5327801540451408,0,0,0,0,-1.0,0,5,2,2,True,False,False,False,True,False,False,train,0.0778,3.268668e-05,0.0778,1.0,0.3156,STEP_UP_VERIFICATION
TXN008978,CUST00841,RING002,2025-09-03 06:40:18,8899.73,6,2,125,1,11,8189.1,0.1799761401563294,3,1,0,0,-1.0,0,13,16,2,False,True,False,False,True,False,True,train,0.509,0.9999893,0.509,1.0,0.9018,BLOCK
TXN005270,CUST00497,,2025-09-03 07:00:12,14216.47,7,2,0,1,5,7487.85,1.972831777622628,0,0,0,0,-1.0,0,3,4,1,True,False,False,False,True,False,False,train,0.054,1.2401641e-05,0.054,1.0,0.3108,STEP_UP_VERIFICATION
TXN002220,CUST00207,,2025-09-03 07:32:25,14544.49,7,2,0,1,2,12607.2,1937.289999999999,1,0,0,0,-1.0,0,3,5,1,False,False,True,False,True,False,False,train,0.2686,5.4702046e-05,0.2686,1.0,0.3537,STEP_UP_VERIFICATION
TXN006580,CUST00623,,2025-09-03 08:06:25,14628.08,8,2,0,1,8,7724.03,1.430485766499219,0,0,0,0,-1.0,0,5,5,1,True,False,False,False,False,True,False,train,0.0906,1.8456756e-05,0.0906,1.0,0.3181,STEP_UP_VERIFICATION
TXN001611,CUST00149,,2025-09-03 09:21:07,9060.18,9,2,0,1,2,11066.1,-2005.92,0,0,0,0,-1.0,0,5,5,2,True,False,False,False,True,False,False,train,0.0844,3.3789613e-05,0.0844,0.0,0.0169,ALLOW
TXN008025,CUST00751,,2025-09-03 09:55:08,12645.01,9,2,0,1,7,8288.643333333333,0.8535762949162183,1,0,1,39,100.0,0,4,5,1,False,False,True,False,True,False,False,train,0.3023,7.15804e-05,0.3023,0.0,0.0605,ALLOW
TXN007012,CUST00658,,2025-09-03 10:50:32,6955.72,10,2,0,1,3,8979.48,-0.5330218493899127,0,0,0,0,-1.0,0,3,4,1,True,False,False,False,True,False,False,train,0.0195,1.0399599e-05,0.0195,1.0,0.3039,STEP_UP_VERIFICATION
TXN015538,CUST01451,RING005,2025-09-03 11:03:44,5297.1,11,2,0,1,14,6330.24923076923,-0.2644514547437844,5,1,0,0,-1.0,0,22,24,1,False,True,False,False,True,False,True,train,0.6939,0.9999931,0.6939,1.0,0.9388,BLOCK
TXN018970,CUST01764,,2025-09-03 13:57:36,14087.35,13,2,0,1,9,9549.83625,0.9548541843406244,0,0,0,0,-1.0,0,5,2,1,False,True,False,False,True,False,False,train,0.1132,1.2767112e-05,0.1132,1.0,0.3226,STEP_UP_VERIFICATION
TXN007610,CUST00713,,2025-09-03 14:18:26,7323.55,14,2,0,0,6,3781.666,0.9495334326291944,0,0,0,0,-1.0,0,3,4,1,True,False,False,False,True,False,False,train,0.0603,1.2218622e-05,0.0603,0.0,0.0121,ALLOW
TXN005012,CUST00472,,2025-09-03 14:51:22,2311.05,14,2,0,1,10,8635.993333333334,-1.2665464201879009,0,0,0,0,-1.0,0,6,6,1,False,False,True,False,True,False,False,train,0.102,2.1304564e-05,0.102,1.0,0.3204,STEP_UP_VERIFICATION
TXN004242,CUST00405,,2025-09-03 15:17:37,7634.16,15,2,60,1,3,2535.565,2.125944504638615,0,0,0,0,-1.0,0,3,6,2,False,False,True,False,True,False,False,train,0.1282,5.258524e-06,0.1282,0.0,0.0256,ALLOW
TXN001715,CUST00159,,2025-09-03 21:05:29,1446.41,21,2,107,1,6,6109.298,-0.8653547288014707,0,0,0,0,-1.0,0,2,4,1,False,False,True,False,True,False,False,train,0.161,2.6819467e-05,0.161,1.0,0.3322,STEP_UP_VERIFICATION
TXN015299,CUST01430,,2025-09-03 21:13:05,1194.22,21,2,0,1,1,1194.22,0.0,0,0,0,0,-1.0,0,3,3,1,False,False,True,False,True,False,False,train,0.2227,2.3189557e-05,0.2227,1.0,0.3446,STEP_UP_VERIFICATION
TXN016820,CUST01556,RING005,2025-09-03 21:44:16,5445.25,21,2,0,1,9,10225.66125,-1.3324193874780557,3,0,1,45,50.0,0,22,21,1,False,True,False,False,True,False,True,train,0.7202,0.9999839,0.7202,1.0,0.944,BLOCK
TXN013387,CUST01251,,2025-09-03 22:05:43,12561.22,22,2,0,0,5,12359.56,0.0983671201893943,1,0,1,40,100.0,0,4,4,2,False,True,False,True,False,False,False,train,0.4369,3.8480943e-05,0.4369,1.0,0.3874,STEP_UP_VERIFICATION
TXN004077,CUST00390,,2025-09-04 00:10:33,11369.21,0,3,108,1,7,8088.545000000001,0.7237698269998828,1,0,0,0,-1.0,0,8,4,1,False,True,False,False,True,False,False,train,0.1999,4.7537902e-05,0.1999,0.0,0.04,ALLOW
TXN014280,CUST01339,,2025-09-04 01:17:36,3927.7,1,3,0,1,6,7287.566000000001,-0.7023705058322566,1,0,1,30,100.0,0,7,1,2,False,False,True,False,True,False,False,train,0.3462,0.00012751612,0.3462,1.0,0.3693,STEP_UP_VERIFICATION
TXN016907,CUST01564,,2025-09-04 02:32:26,13087.23,2,3,43,1,11,8329.333,1.0563326695259354,0,0,0,0,-1.0,0,4,6,1,False,False,True,False,True,False,False,train,0.1639,2.5366253e-05,0.1639,1.0,0.3328,STEP_UP_VERIFICATION
TXN008594,CUST00806,,2025-09-04 02:36:47,11994.26,2,3,82,1,8,10620.191428571428,0.2828312203034368,1,0,0,0,-1.0,0,3,5,1,True,False,False,False,False,True,False,train,0.216,3.6563415e-05,0.216,0.0,0.0432,ALLOW
TXN009246,CUST00866,,2025-09-04 03:07:51,11234.01,3,3,62,1,4,11209.4,0.0092331308359882,0,0,0,0,-1.0,0,8,3,1,False,False,True,False,True,False,False,train,0.1352,2.0698375e-05,0.1352,0.0,0.0271,ALLOW
